id,name,popularity,duration_ms,explicit,artists,id_artists,release_date,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,time_signature
6L3zAkUo4gca37qoFLieEs,Konsument,17,183520,0,['Kult'],['3QrpmDKMmvcSUTHH8xED93'],1987,0.539,0.897,7,-7.151,1,0.0835,0.0202,5.83e-05,0.223,0.396,82.873,4
335fy6LtJ4w1DjhDn2r2os,Cruising for Bruising,26,249440,0,['Basia'],['4mITrNyXdPhy8phBHPgAHk'],1987,0.765,0.799,5,-6.174,0,0.0327,0.0912,0.000743,0.0435,0.976,120.05,4
1VSKKiMcOW8pIXHgsxEeof,Tin Pan Alley,17,277440,0,['Halina Frackowiak'],['2N7clllhfxnY06STkNwwzd'],1987-10-19,0.536,0.336,11,-15.833,0,0.0312,0.757,0.00464,0.356,0.651,112.006,4
2xjfkfObQWZrf9qLHdTOGk,Zabierz mu wszystko,17,178000,0,['Kult'],['3QrpmDKMmvcSUTHH8xED93'],1987,0.592,0.655,2,-7.295,1,0.161,0.127,5.92e-05,0.102,0.359,144.982,4
4GKp1rESASeXGoEKD4nyb1,O Ani,17,186507,0,['Kult'],['3QrpmDKMmvcSUTHH8xED93'],1987,0.553,0.677,9,-8.293,0,0.0768,0.0269,0.00133,0.0606,0.635,158.828,4
1p7tVT4w1y8cNYukSq0zZv,Po słonecznej stronie życia,17,187000,0,['Eleni'],['18Q7WIzhegYavOQpEHURUB'],1987-08-02,0.695,0.593,7,-11.236,0,0.0412,0.353,0.0,0.0725,0.965,102.478,4
0jJ9VTnmmcYHMOMrITa7cr,Udana transkacja,16,274013,0,['Kult'],['3QrpmDKMmvcSUTHH8xED93'],1987,0.57,0.68,10,-7.685,0,0.0627,0.0108,0.00108,0.12,0.484,156.773,4
4JJr5dNWuJ6mOmPUBkQ4I8,New Day for You,22,269000,0,['Basia'],['4mITrNyXdPhy8phBHPgAHk'],1987,0.716,0.77,9,-6.878,0,0.0296,0.17,0.00156,0.0705,0.551,109.881,4
41KYH2YBfUVTtHgHzu1RPa,Lot nr. 205,16,276174,0,['Krzysztof Krawczyk'],['1SKeSGQ3LMHYCEgqFGvJbE'],1987-01-01,0.603,0.322,2,-15.163,1,0.0261,0.441,0.118,0.13,0.424,98.975,4
6MayY9HjhlNsMtb8HqgUjD,Pokochaj moje marzenia,16,278731,0,['Krzysztof Krawczyk'],['1SKeSGQ3LMHYCEgqFGvJbE'],1987-01-01,0.561,0.42,0,-16.332,1,0.0315,0.773,0.747,0.139,0.776,120.34,4
6rJ8OdKdihg55gsPWjFSrT,Odnawianie restauracji,16,63013,0,['Kult'],['3QrpmDKMmvcSUTHH8xED93'],1987,0.497,0.946,2,-7.008,1,0.0784,0.0982,0.00355,0.214,0.842,180.153,4
1SHHkV7bjSy5RkccJmvivd,Urodziłem się 20 lat po Wojnie,15,195893,0,['Dezerter'],['4qvXg7WxzF9JImuoRt3yGl'],1987,0.359,0.932,7,-3.382,1,0.0883,0.00138,0.0,0.122,0.607,84.748,4
4CZamuzPtgRRcDnB2mDdxC,Anarachia,15,69067,0,['Dezerter'],['4qvXg7WxzF9JImuoRt3yGl'],1987,0.779,0.843,1,-9.499,1,0.299,0.278,0.00116,0.0627,0.738,135.241,4
135rt9GLHqxANyX8KtOdXS,Plakat,14,186600,0,['Dezerter'],['4qvXg7WxzF9JImuoRt3yGl'],1987,0.208,0.95,2,-2.916,1,0.103,0.0136,3.22e-05,0.383,0.435,159.051,4
0iuVp75HUCRzZQIBqbw2RW,Pokój i Krew,14,157813,0,['Dezerter'],['4qvXg7WxzF9JImuoRt3yGl'],1987,0.321,0.921,11,-4.168,0,0.192,0.000798,2.59e-06,0.0435,0.792,160.598,4
2JsOzwKUxWVnDkeigypF4V,Nie przesadza się starych drzew,13,233214,0,['Krzysztof Krawczyk'],['1SKeSGQ3LMHYCEgqFGvJbE'],1987-01-01,0.469,0.456,0,-15.593,1,0.0401,0.513,0.0716,0.183,0.855,164.499,4
2yU4JPXKGDPDcJSj78Nyhu,Jak pięknie by mogło być,13,232220,0,['Halina Frackowiak'],['2N7clllhfxnY06STkNwwzd'],1987-10-19,0.223,0.509,5,-10.022,1,0.0713,0.736,1.32e-05,0.359,0.46,80.719,4
63M55EZVqibjGkOZpHq9xw,Wyrocznia,12,212827,0,['KAT'],['5UQXUSiWPn8CJIhTvok8fE'],1987-12-06,0.25,0.952,9,-4.874,0,0.115,6e-06,0.000192,0.628,0.115,91.177,4
2GNoLBonEU9qCNcMnWj6Ed,Ja,13,250067,0,['Bajm'],['1ckVZCWKKoeh5GhtidoU4D'],1987,0.651,0.589,4,-5.115,0,0.0309,0.0154,0.000545,0.0921,0.613,119.921,4
2YaM3PMBi0hV9khNNeDHkU,W domu,12,539667,0,['Bajka Muzyczna'],['5bnxS5RyPx8i1ZM4AK54rN'],1987-05-21,0.685,0.281,7,-14.133,1,0.646,0.84,0.0,0.433,0.488,110.674,3
0KDBtv7GAhkBCFs00cjKAq,Kto?,12,152013,0,['Dezerter'],['4qvXg7WxzF9JImuoRt3yGl'],1987,0.277,0.946,0,-3.223,1,0.105,0.00145,4.25e-05,0.315,0.431,98.537,4
0NsQLcO2HUjQtUbU2OWSrI,"Powiedz, ile masz lat",13,261880,0,['Urszula & Budka Suflera'],['24R7JNBA1qUW4U3MjtutfY'],1987-01-01,0.67,0.677,0,-8.627,1,0.0341,0.00276,1.26e-05,0.0606,0.442,129.094,4
1f1jfJ1hy3TUEuws48pGIr,Butterfly Of Love II,12,382752,0,['Andrzej Zaucha'],['3jDEqxckloWOCT1l7l1hJT'],1987-06-02,0.33,0.108,6,-20.903,1,0.0315,0.669,0.00367,0.14,0.0756,135.603,3
26SqnzT4MUIgXu31eFsdLk,Several Times I,17,182773,0,['Pieter Nooten And Michael Brook'],['1AhA5UAPUefljVYKupe1xp'],1987-10-12,0.128,0.0408,8,-28.229,1,0.037,0.11,0.625,0.113,0.0736,83.734,4
3X9Lcm3T3Aiv5NWwVYcinF,Czarne zastępy,12,189587,0,['KAT'],['5UQXUSiWPn8CJIhTvok8fE'],1987-12-06,0.104,0.96,4,-4.355,0,0.0954,9.28e-06,0.00516,0.173,0.203,164.271,4
4wtlwh69WxylPdk2ffHdkv,Szwindel,12,128440,0,['Dezerter'],['4qvXg7WxzF9JImuoRt3yGl'],1987,0.449,0.917,2,-3.674,0,0.083,0.006,0.0,0.361,0.425,98.436,4
5HxkvOuxWUSMBPKTIUIxHR,Nagie skały,12,292867,0,['Bajm'],['1ckVZCWKKoeh5GhtidoU4D'],1987,0.575,0.898,11,-3.515,0,0.0621,0.0305,0.000142,0.143,0.695,137.804,4
26HQGgmzRxazm2nL2dBfT0,"Variations on the ""Eye"" Rhyme",11,308319,0,['Andrzej Zaucha'],['3jDEqxckloWOCT1l7l1hJT'],1987-06-02,0.573,0.474,5,-12.516,0,0.106,0.474,1.54e-06,0.143,0.63,91.107,4
7o4lin6oxrfPhJ860VVreK,Żyć aby żyć,11,300723,0,['Krzysztof Krawczyk'],['1SKeSGQ3LMHYCEgqFGvJbE'],1987-01-01,0.571,0.593,7,-13.991,1,0.0327,0.307,0.00592,0.0966,0.766,148.971,4
4vTzVPLcZW8CY4Uelmj0ha,Heaven Is a Place on Earth,24,247173,0,['Belinda Carlisle'],['7xkAwz0bQTGDSbkofyQt3U'],1987-09-18,0.63,0.931,4,-4.576,1,0.0374,0.0396,1.86e-06,0.0566,0.773,122.853,4
6JRQGWU3eaJdCknOmpCQi2,Searching,18,202960,0,['Pieter Nooten And Michael Brook'],['1AhA5UAPUefljVYKupe1xp'],1987-10-12,0.674,0.167,8,-22.702,1,0.0414,0.362,0.848,0.109,0.0922,120.72,4
1lUO6ygTwwWL7W4sqYblHZ,Kolaboracja,11,205440,0,['Dezerter'],['4qvXg7WxzF9JImuoRt3yGl'],1987,0.39,0.915,0,-5.611,1,0.1,8.03e-05,0.0127,0.318,0.62,86.834,4
0XliYyz48DZpgsHp7BMmAW,Torture,30,256640,0,['The Cure'],['7bu3H8JO7d0UbMoVzbo70s'],1987-05-25,0.554,0.916,9,-5.939,0,0.0396,0.166,0.0013,0.439,0.676,124.484,4
57WhW7cFReK7BJi6LhmtDF,A Tumbleweed,11,355302,0,['Andrzej Zaucha'],['3jDEqxckloWOCT1l7l1hJT'],1987-06-02,0.381,0.445,5,-12.146,1,0.0347,0.792,0.000556,0.291,0.436,199.691,4
5KoP8Q5y1akQmg9Xj1oa08,W szkole,10,1030840,0,['Bajka Muzyczna'],['5bnxS5RyPx8i1ZM4AK54rN'],1987-05-21,0.631,0.247,9,-15.626,0,0.945,0.69,0.0,0.242,0.41,85.45,4
0zESSClCoAk0HbgIMqCz5z,Miłość nie umiera,11,338013,0,['Bajm'],['1ckVZCWKKoeh5GhtidoU4D'],1987,0.499,0.682,9,-5.17,0,0.0279,0.058,3.45e-06,0.362,0.273,139.886,4
7lO0oBJBFN8WQWE6qwt11y,Nie żałuj mnie,26,319787,0,['Tadeusz Nalepa'],['6sWTvfuMTjUrrltReAV5yJ'],1988-05-28,0.294,0.233,9,-16.622,0,0.0552,0.153,0.904,0.0728,0.0847,181.072,3
59Rb3QAeAy2OwEQfA2cSp3,Ten o Tobie film,24,263027,0,"['Dzem', 'Tadeusz Nalepa']","['5ADo6yIOeD8LJglejYcuen', '6sWTvfuMTjUrrltReAV5yJ']",1988-02-26,0.521,0.596,9,-8.83,1,0.0356,0.0435,0.651,0.233,0.602,129.09,4
3rFRFyAMseyiaQlgH14aiv,Pozwól mi być z tobą tu,24,302947,0,['Tadeusz Nalepa'],['6sWTvfuMTjUrrltReAV5yJ'],1988-05-28,0.662,0.538,7,-11.986,1,0.0285,0.0245,0.692,0.312,0.565,106.354,4
74sXqgPyO25gtpxqMchuqD,"Musisz walczyć, musisz wierzyć",23,435373,0,['Tadeusz Nalepa'],['6sWTvfuMTjUrrltReAV5yJ'],1988-05-28,0.489,0.234,11,-15.843,0,0.0334,0.049,0.668,0.104,0.506,84.459,3
59lmF85V9IdkSokScHeu7M,Porwany obłędem,23,271240,0,['KAT'],['5UQXUSiWPn8CJIhTvok8fE'],1988-05-10,0.43,0.959,2,-4.874,1,0.203,7.75e-05,0.025,0.123,0.191,88.909,4
5rKDjJ0bapjar6DcFwBKSp,Nigdy,23,106920,0,['Moskwa'],['1zXQECDldNHoO2FeoVqGfo'],1988-01-01,0.297,0.99,5,-6.562,0,0.136,0.0457,2.35e-06,0.377,0.0747,90.99,4
1jRLsty3VTjsRsvp2YT6TS,Słowo,22,178893,0,['Moskwa'],['1zXQECDldNHoO2FeoVqGfo'],1988-01-01,0.397,0.918,3,-7.956,0,0.0884,0.145,0.000126,0.109,0.435,79.287,4
23kMX2ZshO5ydoZ81Ew06W,Zasady gry,22,191480,0,['Tadeusz Nalepa'],['6sWTvfuMTjUrrltReAV5yJ'],1988-05-28,0.649,0.603,5,-10.509,0,0.035,0.015,0.000287,0.167,0.88,92.697,4
5MwUcUz2FKSZQ0sK1gRuHG,Ja jestem bogaty,22,206947,0,['Michał Bajor'],['4wiuQi8pMd9fwJxreqT5H1'],1988-12-31,0.399,0.448,10,-10.027,1,0.0523,0.632,0.0,0.116,0.398,119.779,3
7m7ultakAtsOMShcVjEHyv,Głos z ciemności,22,338240,0,['KAT'],['5UQXUSiWPn8CJIhTvok8fE'],1988-05-10,0.296,0.772,4,-7.486,0,0.0498,0.00217,0.0051,0.1,0.217,81.529,4
6nqW72ugxX5KcvUYnlmA8I,Tan,22,734667,0,['Kult'],['3QrpmDKMmvcSUTHH8xED93'],1988,0.609,0.871,4,-7.102,0,0.0671,0.0275,0.573,0.424,0.7,108.866,4
0M9iSQR46PSqwgX1nJzHBK,On słońcem mym,22,238187,0,['Tadeusz Nalepa'],['6sWTvfuMTjUrrltReAV5yJ'],1988-05-28,0.73,0.438,10,-11.939,1,0.0409,0.0606,0.366,0.147,0.836,121.891,4
0CAinfqSGq1peA63s4gNam,Witraże,21,187933,0,['Michał Bajor'],['4wiuQi8pMd9fwJxreqT5H1'],1988-12-31,0.633,0.298,10,-10.693,1,0.0325,0.889,0.0,0.0864,0.591,116.335,3
35dsOA4OIED4fUcER2Yk0l,Śpisz jak kamień,21,314240,0,['KAT'],['5UQXUSiWPn8CJIhTvok8fE'],1988-05-10,0.31,0.884,11,-4.983,1,0.0712,0.000624,0.0877,0.185,0.22,134.446,4
3DvepZyLS75e6jw3Arkt7C,Już wstał twój dzień,21,201587,0,['Tadeusz Nalepa'],['6sWTvfuMTjUrrltReAV5yJ'],1988-05-28,0.751,0.321,11,-14.213,0,0.0413,0.0348,0.256,0.121,0.871,117.265,4
6WSYfybMYzx2JmFemGjVhB,Niejeden,22,261587,0,['Kult'],['3QrpmDKMmvcSUTHH8xED93'],1988,0.244,0.909,4,-6.408,1,0.0753,0.000647,0.689,0.298,0.609,95.402,4
3WEX0o0EFFk1k8gd3EhP7S,Patrz,21,189013,0,['Kult'],['3QrpmDKMmvcSUTHH8xED93'],1988,0.261,0.966,2,-5.41,1,0.25,0.00106,0.0,0.333,0.281,113.375,4
7vWlxOeWNxn6br3KvTKQ5i,Uczucia,21,211533,0,['Michał Bajor'],['4wiuQi8pMd9fwJxreqT5H1'],1988-12-31,0.154,0.231,9,-12.614,1,0.035,0.845,0.000347,0.0685,0.132,85.387,4
6u1951aABmpViOzRvNmIC8,Diabelski dom cz II,21,303227,0,['KAT'],['5UQXUSiWPn8CJIhTvok8fE'],1988-05-10,0.39,0.936,4,-5.328,1,0.142,0.000259,0.00258,0.0777,0.409,169.293,4
6VpdXkMytAHUaQQNLo9pWK,"Jedź ostrożnie, nie popędzaj kół",21,506600,0,['Tadeusz Nalepa'],['6sWTvfuMTjUrrltReAV5yJ'],1988-05-28,0.508,0.363,0,-13.646,1,0.0284,0.00902,0.548,0.295,0.507,106.347,3
4Du4Q91Bh188G5iDx0kCy3,To mój blues,20,272413,0,['Tadeusz Nalepa'],['6sWTvfuMTjUrrltReAV5yJ'],1988-05-28,0.751,0.513,7,-12.782,1,0.109,0.0421,0.143,0.248,0.844,90.927,4
5n4YR6K8M8Jzykki5Ym47b,Święty Boże nie pomoże,19,194693,0,['Tadeusz Nalepa'],['6sWTvfuMTjUrrltReAV5yJ'],1988-05-28,0.75,0.376,9,-12.906,0,0.038,0.0164,0.0704,0.132,0.425,92.545,4
1qsGUXB2HRxxtYFsKc5ers,Zły,19,193467,0,"['Dzem', 'Tadeusz Nalepa']","['5ADo6yIOeD8LJglejYcuen', '6sWTvfuMTjUrrltReAV5yJ']",1988-02-26,0.415,0.628,7,-9.36,0,0.0319,0.00159,0.883,0.13,0.389,138.64,4
5QdGk4WOEq7ACHMELB5glC,Powietrza,19,140653,0,['Moskwa'],['1zXQECDldNHoO2FeoVqGfo'],1988-01-01,0.29,0.977,1,-6.452,1,0.0661,0.0383,3.1e-05,0.163,0.232,91.756,4
6Npqo8tmEiOLnZlF64Mhsm,Więc bądź,19,176840,0,['Tadeusz Nalepa'],['6sWTvfuMTjUrrltReAV5yJ'],1988-05-28,0.783,0.456,7,-11.111,0,0.045,0.0345,0.731,0.0969,0.866,124.278,4
18OYZrohj5YVS3UOjQEXn8,Axe,19,295267,0,['Kult'],['3QrpmDKMmvcSUTHH8xED93'],1988,0.445,0.966,4,-7.013,1,0.0786,0.000244,0.0862,0.364,0.237,171.802,4
1kmPtlFeOsIFgXIkvg3Ygj,Landy,19,251093,0,['Kult'],['3QrpmDKMmvcSUTHH8xED93'],1988,0.334,0.561,5,-6.563,1,0.0312,0.274,0.0189,0.596,0.416,78.341,3
2W4k3Alvbl0Z5qoztN1YbI,Nauczyłem się niewiary,18,194373,0,['Tadeusz Nalepa'],['6sWTvfuMTjUrrltReAV5yJ'],1988-05-28,0.673,0.519,3,-12.146,1,0.0303,0.0243,0.00024,0.0623,0.964,102.465,4
4mjolWWkINqUWacCDxqzty,Noc jak owoc,18,373640,0,"['Tadeusz Nalepa', 'Grażyna Dramowicz', 'Dzem']","['6sWTvfuMTjUrrltReAV5yJ', '5DAhmPA6G9kOR4lbkm6VhB', '5ADo6yIOeD8LJglejYcuen']",1988-02-26,0.595,0.469,2,-10.127,1,0.0295,0.0824,0.125,0.123,0.392,125.881,4
5OgXoeA4XmNkGpldfzpLP5,Dzieło twoich rąk,18,258227,0,['Tadeusz Nalepa'],['6sWTvfuMTjUrrltReAV5yJ'],1988-05-28,0.604,0.444,2,-11.285,1,0.0332,0.07,0.0437,0.113,0.837,101.081,4
7yNr4ysdPPHSwYBgPVfRyY,Naprzód czy w tył,18,318600,0,"['Tadeusz Nalepa', 'Grażyna Dramowicz', 'Dzem']","['6sWTvfuMTjUrrltReAV5yJ', '5DAhmPA6G9kOR4lbkm6VhB', '5ADo6yIOeD8LJglejYcuen']",1988-02-26,0.634,0.563,9,-9.393,1,0.0294,0.0353,0.226,0.101,0.69,112.376,4
73OkBPuRksmO6DN4bPQeAu,"Ja wiem, Ty wiesz",18,131893,0,['Moskwa'],['1zXQECDldNHoO2FeoVqGfo'],1988-01-01,0.238,0.969,11,-6.512,1,0.175,0.0873,0.0,0.233,0.259,153.895,3
54SWgkyRonp12fqObxr6AI,"Nie uciekaj, dokąd uciec chcesz",18,198720,0,['Tadeusz Nalepa'],['6sWTvfuMTjUrrltReAV5yJ'],1988-05-28,0.754,0.429,5,-11.478,1,0.0663,0.00236,0.21,0.0992,0.841,120.993,4
5PjdpTZH0EOz5Ldx1ad7zJ,Szalala zabawa trwa,18,214707,0,['Urszula Sipinska'],['5efyL36lymJ5d3ew4IhGUR'],1988-09-10,0.645,0.375,11,-15.241,1,0.0379,0.638,2.86e-05,0.229,0.593,89.023,4
0CyvZCB7NoCa2VtdzRA9m5,Wstać!,18,107240,0,['Kult'],['3QrpmDKMmvcSUTHH8xED93'],1988,0.354,0.98,2,-5.942,1,0.111,6.17e-05,0.763,0.12,0.228,94.513,4
5UagCcdxtFRoDAIQuqLMBr,Mag-Sex,17,377280,0,['KAT'],['5UQXUSiWPn8CJIhTvok8fE'],1988-05-10,0.494,0.927,4,-6.357,0,0.0617,0.000424,0.0184,0.11,0.157,97.955,4
0ozqq20PyA5O3x5cSmqtkW,Nie takich ludzi znałeś,17,199253,0,['Tadeusz Nalepa'],['6sWTvfuMTjUrrltReAV5yJ'],1988-05-28,0.655,0.568,7,-11.17,0,0.0343,0.0823,0.0248,0.0777,0.694,86.584,4
38HvmBvm4eHl0o7LShFvSx,Dziewczyna w cierniowej koronie,17,329213,0,['KAT'],['5UQXUSiWPn8CJIhTvok8fE'],1988-05-10,0.322,0.941,2,-5.357,0,0.121,0.000637,0.00485,0.148,0.0708,97.221,4
37daQfISKP6ZsFwBpEUJpM,Zostań w moim śnie,16,285800,0,"['Tadeusz Nalepa', 'Grażyna Dramowicz', 'Dzem']","['6sWTvfuMTjUrrltReAV5yJ', '5DAhmPA6G9kOR4lbkm6VhB', '5ADo6yIOeD8LJglejYcuen']",1988-02-26,0.626,0.362,9,-12.747,0,0.0272,0.268,0.00195,0.106,0.344,144.483,4
0Fk9NHiPC4oDtbcqz2TAyL,Deep,24,410733,0,['The Moody Blues'],['5BcZ22XONcRoLhTbZRuME1'],1988-01-01,0.492,0.516,0,-17.826,1,0.027,0.00183,0.0448,0.0717,0.74,154.184,4
51rcvpD6su5kXFaD7QQxvy,Pójdziesz tylko z cieniem,16,319600,0,"['Tadeusz Nalepa', 'Grażyna Dramowicz', 'Dzem']","['6sWTvfuMTjUrrltReAV5yJ', '5DAhmPA6G9kOR4lbkm6VhB', '5ADo6yIOeD8LJglejYcuen']",1988-02-26,0.668,0.494,4,-10.638,0,0.031,0.0357,0.149,0.0993,0.419,91.865,4
7CG4Xcr9ub7I9DFOq6m4Rh,Pięści ze stali,16,425627,0,"['Tadeusz Nalepa', 'Grażyna Dramowicz', 'Dzem']","['6sWTvfuMTjUrrltReAV5yJ', '5DAhmPA6G9kOR4lbkm6VhB', '5ADo6yIOeD8LJglejYcuen']",1988-02-26,0.583,0.386,0,-11.654,1,0.024,0.0676,0.0872,0.103,0.094,76.779,4
5wBWljL03x9LJbWQ9RIpTq,Bramy żądz,15,406667,0,['KAT'],['5UQXUSiWPn8CJIhTvok8fE'],1988-05-10,0.353,0.912,4,-5.801,0,0.118,7.46e-05,0.00324,0.0458,0.293,161.786,4
4A97WTVZomJkiTlXptxVnY,For All These Years,21,314886,0,['Tanita Tikaram'],['2gTl60Ao3u7bljVnAqxPh8'],1988-09-12,0.621,0.304,11,-16.516,0,0.0304,0.722,0.028,0.119,0.302,132.673,4
3fcHCUOrvdMwFw4k2D1Pwu,Hołd,14,356573,0,"['Dzem', 'Tadeusz Nalepa']","['5ADo6yIOeD8LJglejYcuen', '6sWTvfuMTjUrrltReAV5yJ']",1988-02-26,0.732,0.327,7,-12.718,0,0.0326,0.0525,0.16,0.1,0.366,95.818,3
7gyE52xF0K7uh3xZAAcqE6,Wstań i idź,14,293533,0,"['Dzem', 'Tadeusz Nalepa']","['5ADo6yIOeD8LJglejYcuen', '6sWTvfuMTjUrrltReAV5yJ']",1988-02-26,0.544,0.748,2,-9.614,1,0.0448,0.00141,0.684,0.0638,0.857,119.732,4
0uB6ZbGKJRauwDagWXcIWH,Ja,14,181440,0,['Moskwa'],['1zXQECDldNHoO2FeoVqGfo'],1988-01-01,0.34,0.944,1,-7.736,1,0.0753,0.0276,6.69e-05,0.36,0.358,92.994,4
3hL9vuuVt4JbRzJ7oCRDVU,Nie trzeba mówić nic,13,236147,0,['Michał Bajor'],['4wiuQi8pMd9fwJxreqT5H1'],1988-12-31,0.514,0.246,4,-12.941,0,0.0344,0.758,3.8e-05,0.325,0.295,120.094,4
2Uvekm6j9Hnsrp1ldIuDft,Jaworze rodzinny,13,266227,0,['Michał Bajor'],['4wiuQi8pMd9fwJxreqT5H1'],1988-12-31,0.527,0.411,5,-11.549,1,0.0324,0.617,0.000437,0.151,0.116,122.117,4
3oervFOKTimADeBNzv99Z3,Frantic,22,252533,0,['Ennio Morricone'],['1nIUhcKHnK6iyumRyoV68C'],1988-01-01,0.183,0.36,2,-14.763,0,0.0348,0.148,0.0157,0.116,0.304,56.213,4
5X4WXO5QDpubPTuNMmi71j,Buffo,11,173747,0,['Michał Bajor'],['4wiuQi8pMd9fwJxreqT5H1'],1988-12-31,0.394,0.338,6,-9.485,0,0.0402,0.843,0.0,0.223,0.542,83.903,3
1yif494ZZbgfnmqQTS1AZV,Słyszę,11,154720,0,['Moskwa'],['1zXQECDldNHoO2FeoVqGfo'],1988-01-01,0.328,0.956,1,-8.165,1,0.139,0.18,0.0,0.13,0.13,87.992,4
6x6pubKnkkBvtRqml4cL5I,"Industrial Revolution, Pt. 2",24,137173,0,['Jean-Michel Jarre'],['5MhLmv7GgyjbxGqiIGasvT'],1988-08-01,0.486,0.458,4,-10.362,0,0.0327,0.000675,0.0601,0.432,0.152,140.008,4
0iYa8w7T7o6PzKbJ7J7Dd8,Żywioły drogie,11,212960,0,['Michał Bajor'],['4wiuQi8pMd9fwJxreqT5H1'],1988-12-31,0.584,0.48,4,-9.996,1,0.0485,0.677,0.0,0.0572,0.193,148.067,4
3Cb39DnVaLWQBf5aIV7QcT,Artysty smutny walc,11,220200,0,['Michał Bajor'],['4wiuQi8pMd9fwJxreqT5H1'],1988-12-31,0.294,0.243,9,-13.522,0,0.0367,0.91,0.00119,0.115,0.227,81.411,3
1k0IFrK9aSZ6CuVJeUmHbc,Albertyna,10,153000,0,['Michał Bajor'],['4wiuQi8pMd9fwJxreqT5H1'],1988-12-31,0.571,0.226,5,-17.593,0,0.0352,0.796,0.000604,0.124,0.208,99.786,3
31y4sv1YGJQXDYj2C7nDKs,Industrial Revolution: Overture - Remastered,24,310093,0,['Jean-Michel Jarre'],['5MhLmv7GgyjbxGqiIGasvT'],1988-08-01,0.384,0.617,1,-8.987,1,0.0312,0.000993,0.663,0.0778,0.211,95.552,4
5GCkIY71A7d1YSwT14mX6C,"Revolution, Revolutions - Remastered",24,296040,0,['Jean-Michel Jarre'],['5MhLmv7GgyjbxGqiIGasvT'],1988-08-01,0.547,0.907,3,-7.739,1,0.0718,0.0464,0.213,0.263,0.447,129.603,4
74jaVlTrP6znQwkzMnoMQ3,Zakazany Owoc,23,196640,0,['Krzysztof Antkowiak'],['2HVTN5ErM8WHHkZ07jLL3w'],1989-01-01,0.868,0.387,8,-13.197,1,0.0397,0.573,1.77e-06,0.0774,0.917,110.905,4
0OwIQgKvw5gag4zA083i62,Mieszkam w Polsce,19,369640,0,['Kult'],['3QrpmDKMmvcSUTHH8xED93'],1989,0.349,0.764,7,-11.696,1,0.0791,0.0238,0.378,0.696,0.336,125.962,4
2jQesSnHHPdbNjRmfF41aE,A Different Drum,31,280827,0,['Peter Gabriel'],['7C4sUpWGlTy7IANjruj02I'],1989-06-06,0.676,0.58,4,-13.926,1,0.0628,0.0981,0.771,0.131,0.746,113.042,4
47naBpzKRiomevu2eJKIYZ,"Of These, Hope",29,236013,0,['Peter Gabriel'],['7C4sUpWGlTy7IANjruj02I'],1989-06-06,0.671,0.471,10,-15.595,0,0.0297,0.282,0.701,0.353,0.81,121.986,4
6TgawxnY3BS1RVnNLvRHgn,"Of These, Hope - Reprise",28,164467,0,['Peter Gabriel'],['7C4sUpWGlTy7IANjruj02I'],1989-06-06,0.697,0.351,5,-18.219,0,0.0519,0.691,0.777,0.0982,0.229,122.005,4
4m5QW4ahQ3zxHALVtjhLwA,Gethsemane,28,84920,0,['Peter Gabriel'],['7C4sUpWGlTy7IANjruj02I'],1989-06-06,0.288,0.0496,6,-29.362,0,0.0572,0.978,0.196,0.114,0.154,75.119,3
72ObeodlPkaHUKhmZagpK7,Po prostu pastelowe,16,264987,0,['Malarze i Żołnierze'],['6npcpaDCkCA7QOkQM5WWxH'],1989-01-01,0.68,0.285,7,-11.042,1,0.0297,0.239,0.543,0.118,0.7,111.129,4
7epJiF9eg1pcd1nw4von0A,Po co wolność,16,209723,0,['Kult'],['3QrpmDKMmvcSUTHH8xED93'],1989,0.606,0.903,2,-8.114,1,0.0531,0.0957,2.03e-06,0.274,0.536,109.463,4
3kYuGNn04Vc7Y4ClDjr1zQ,Lazarus Raised,28,85360,0,['Peter Gabriel'],['7C4sUpWGlTy7IANjruj02I'],1989-06-06,0.211,0.058,7,-26.6,0,0.0447,0.782,0.934,0.316,0.0541,76.277,3
6iJgyGNcsuhUyTeH7AGdsD,Zaar,28,292573,0,['Peter Gabriel'],['7C4sUpWGlTy7IANjruj02I'],1989-06-06,0.454,0.368,10,-19.091,0,0.0414,0.552,0.586,0.11,0.203,134.058,4
0P9tEFpT2IUIJi09mKRfB3,Passion,28,458760,0,['Peter Gabriel'],['7C4sUpWGlTy7IANjruj02I'],1989-06-06,0.16,0.248,7,-14.647,1,0.0339,0.487,0.897,0.0966,0.036,108.095,4
0hg00YJLJZGR4a2aiLxoRB,Open,27,209707,0,['Peter Gabriel'],['7C4sUpWGlTy7IANjruj02I'],1989-06-06,0.143,0.0945,3,-18.728,1,0.0367,0.25,0.881,0.105,0.0318,93.378,4
75VsduJVpF01yTKsp7w2jJ,With This Love,27,218547,0,['Peter Gabriel'],['7C4sUpWGlTy7IANjruj02I'],1989-06-06,0.199,0.187,7,-18.907,0,0.042,0.853,0.975,0.102,0.0881,120.584,3
2XpcUPdi2DFApZ1gOYmOgW,Jeszcze żywy człowiek,15,163547,0,['Dezerter'],['4qvXg7WxzF9JImuoRt3yGl'],1989-12-31,0.387,0.964,0,-7.163,1,0.0973,0.000402,0.161,0.0409,0.362,131.533,4
